カット,かっと,cut / cutting,
カップ,かっぷ,"cup (drinking vessel, measure, brassiere, prize, etc.)",
カップル,かっぷる,couple,
カテゴリ,かてごり,category,
カテドラル,かてどらる,cathedral,
カトリシズム,かとりしずむ,Catholicism,
加特力,かとりっく,Catholic / Catholicism / Catholic Church,
カトレヤ,かとれや,cattleya (type of orchid),
カドミウム,かどみうむ,cadmium (Cd),
加奈陀,かなだ,Canada,
金糸雀,かなりあ,"canary (esp. the island canary, Serinus canaria)",
カヌー,かぬー,canoe,
カバー,かばー,cover / covering / dust jacket,
カフェ,かふぇ,café / cafe / coffeehouse,
カフェイン,かふぇいん,caffeine,
カフェテリア,かふぇてりあ,cafeteria,
カフス,かふす,cuffs,
カブ,かぶ,cub,
カプセル,かぷせる,capsule,
カプラー,かぷらー,coupler,
カマーバンド,かまーばんど,cummerbund,
カム,かむ,cam,
カムバック,かむばっく,comeback,
カメラ,かめら,camera,
カメラマン,かめらまん,photographer,
カメレオン,かめれおん,chameleon,
カヤック,かやっく,kayak,
カラー,からー,color / colour,
カラード,からーど,colored (person) / coloured,
空オケ,からおけ,karaoke,
カラチ,からち,Karachi,
カラット,からっと,carat (unit of weight for gemstones and pearls),
カラフル,からふる,colorful / colourful,
カリウム,かりうむ,potassium (K),
カリキュラム,かりきゅらむ,curriculum,
カリスマ,かりすま,"charisma (i.e. attractiveness, charm)",
加爾基,かるき,chlorinated lime / calcium hypochlorite / chloride of lime,
カルシウム,かるしうむ,calcium (Ca),
カルダモン,かるだもん,cardamom / cardamon,
カルチャー,かるちゃー,culture,
カルテ,かるて,patient's chart / clinical records,
カルト,かると,cult,
カルバドス,かるばどす,calvados,
カレッジ,かれっじ,college,
カレンシー,かれんしー,currency,
カレンダー,かれんだー,calendar,
カローラ,かろーら,corolla,
カロチン,かろちん,carotene,
カロライナ,かろらいな,Carolina,
カロリー,かろりー,calorie,
カンカン,かんかん,can-can,
カンガルー,かんがるー,kangaroo,
カンザス,かんざす,Kansas,
カント,かんと,cant,
カンニング,かんにんぐ,cheating (on an examination) / cribbing,
カンパ,かんぱ,fundraising campaign,
カンパニー,かんぱにー,company (i.e. business),
カンフル,かんふる,camphor,
ガーゼ,がーぜ,gauze,
ガーデン,がーでん,garden,
ガード,がーど,guarding / guard,
ガードマン,がーどまん,security guard,
ガードレール,がーどれーる,guardrail,
ガール,がーる,girl,
ガイ,がい,guy,
ガイダンス,がいだんす,guidance,
ガイド,がいど,guide / tour guide / conductor,
ガイドブック,がいどぶっく,guidebook,
ガウシアン,がうしあん,Gaussian,
ガウン,がうん,gown / elegant dress,
ガジェット,がじぇっと,gadget,
瓦斯,がす,gas (as a fuel),
ガスタービン,がすたーびん,gas turbine,
ガスボンベ,がすぼんべ,gas cylinder,
ガスマスク,がすますく,gas mask,
ガソール,がそーる,gasohol,
ガソリン,がそりん,gasoline / petrol,
ガッツ,がっつ,guts,
ガッツポーズ,がっつぽーず,"triumphant pose (assumed by an athlete, etc.)",
ガット,がっと,"gut (used to make tennis rackets, violin strings, etc.) / catgut",
ガボット,がぼっと,gavotte,
ガム,がむ,chewing gum,
ガメラン,がめらん,gamelan (traditional Indonesian music ensemble),
硝子,がらす,glass / pane,
ガラス張り,がらすばり,glazing / fitting with glass,
ガリー,がりー,gully,
ガリウム,がりうむ,gallium (Ga),
ガリバー,がりばー,Gulliver,
ガレージ,がれーじ,garage,
ガロン,がろん,gallon,
ガン,がん,gun,
ガンガン,がんがん,throbbing (headache) / pounding / splitting,
キー,きー,key (for a lock),
キープ,きーぷ,"to keep (e.g. the lead) / to maintain (a standard, situation, etc.)",
キーホルダー,きーほるだー,keychain / key chain,
キーボード,きーぼーど,keyboard,
キーポイント,きーぽいんと,key point / the key,
キーマン,きーまん,keyman / key person (e.g. of a company),
キール,きーる,keel,
キーワード,きーわーど,key word / key phrase / clue,
キウイ,きうい,kiwifruit / kiwi fruit / kiwi,
キオスク,きおすく,kiosk,
キス,きす,kiss,
キック,きっく,kick,
キックオフ,きっくおふ,kickoff,
キッチン,きっちん,kitchen,
キット,きっと,kit,
キッド,きっど,kid,
キャスター,きゃすたー,caster,
キャスト,きゃすと,"cast (of a film, play, etc.) / cast member / role",
キャタピラ,きゃたぴら,caterpillar track / continuous track,
キャッチ,きゃっち,catch / catching / obtaining (e.g. information),
キャッチャー,きゃっちゃー,catcher (person or device),
キャッツアイ,きゃっつあい,cat's-eye (semiprecious stone),
キャップ,きゃっぷ,cap (hat),
キャバレー,きゃばれー,cabaret,
キャビネット,きゃびねっと,cabinet / housing (for equipment),
キャビン,きゃびん,cabin,
キャブレター,きゃぶれたー,carburetor / carburettor / carburator,
キャプション,きゃぷしょん,caption / headline / legend,
キャプテン,きゃぷてん,captain,
キャベツ,きゃべつ,cabbage (Brassica oleracea),
キャメル,きゃめる,camel,
キャラクター,きゃらくたー,character / personality / disposition,
キャラバン,きゃらばん,caravan,
キャリー,きゃりー,carry / carrying,
キャリア,きゃりあ,career / occupation,
キャロル,きゃろる,carol,
キャンセル,きゃんせる,cancellation,
キャンディ,きゃんでぃ,candy / sweets,
キャンドル,きゃんどる,candle,
キャンバス,きゃんばす,canvas,
キャンパー,きゃんぱー,camper,
キャンパス,きゃんぱす,campus,
キャンピング,きゃんぴんぐ,camping,
キャンプ,きゃんぷ,camp / camping,
キャンプイン,きゃんぷいん,beginning training camp,
キャンベラ,きゃんべら,Canberra (Australia),
キャンペーン,きゃんぺーん,"(sales) promotion / (sales, advertising) campaign",
キュー,きゅー,"cue (music, theatre, etc.)",
キュート,きゅーと,cute,
玖馬,きゅーば,Cuba,
キュリー,きゅりー,curie (unit of radioactivity),
キュレーター,きゅれーたー,curator,
キラー,きらー,killer / destroyer / annihilator,
基督,きりすと,Christ,
キリスト教,きりすときょう,Christianity,
キリル,きりる,Cyrillic,
キル,きる,kill,
キロ,きろ,kilogram / kilogramme,
キロワット,きろわっと,kilowatt / kW,
キング,きんぐ,king,
ギア,ぎあ,gear,
ギター,ぎたー,guitar,
ギフト,ぎふと,gift,
ギブアップ,ぎぶあっぷ,give up,
ギプス,ぎぷす,plaster cast / cast,
ギャグ,ぎゃぐ,joke / gag,
ギャップ,ぎゃっぷ,gap,
ギャラ,ぎゃら,"fee paid to performing artists, etc. / appearance fee",
ギャラリー,ぎゃらりー,gallery / corridor,
ギャル,ぎゃる,gyaru / (young) woman adhering to a fashion style usually characterized by dyed hair and gaudy clothing,
ギャルソン,ぎゃるそん,(male) waiter,
ギャング,ぎゃんぐ,gang,
ギャンブラー,ぎゃんぶらー,gambler,
ギャンブル,ぎゃんぶる,gambling,
希臘,ぎりしゃ,Greece,
ギルド,ぎるど,guild,
ギロチン,ぎろちん,guillotine,
クーキー,くーきー,kooky / weird,
クーデター,くーでたー,coup d'état / coup,
クーペ,くーぺ,coupé / coupe,
クーポン,くーぽん,coupon / voucher,
クーラー,くーらー,air conditioner,
クール,くーる,"cool (temperature, color, etc.)",
クイーン,くいーん,queen,
クイズ,くいず,quiz,
クイック,くいっく,quick,
科威都,くうぇーと,Kuwait,
クオート,くおーと,quart,
クオリティ,くおりてぃ,quality,
クッキング,くっきんぐ,cooking,
クッション,くっしょん,cushion,
クラーク,くらーく,clerk / office worker,
クライアント,くらいあんと,client,
クライシス,くらいしす,crisis,
クライミング,くらいみんぐ,climbing,
クラウン,くらうん,crown (headdress),
クラクション,くらくしょん,(car) horn / klaxon,
クラシカル,くらしかる,classical,
クラシック,くらしっく,classical music,
クラス,くらす,class,
クラスメイト,くらすめいと,classmate,
クラッカー,くらっかー,party popper / cracker,
クラック,くらっく,crack,
クラッシュ,くらっしゅ,crash (esp. of a vehicle),
クラッチ,くらっち,clutch,
クラフト,くらふと,craft / crafting / handcrafted article,
クラブ,くらぶ,nightclub,
クラン,くらん,clan,
クランク,くらんく,crank (mechanism),
クリーナー,くりーなー,cleaner,
クリーニング,くりーにんぐ,cleaning / dry cleaning / laundry service,
クリーム,くりーむ,cream,
クリーン,くりーん,clean,
クリエイター,くりえいたー,creator / inventor,
クリオール,くりおーる,creole,
クリケット,くりけっと,cricket (game),
クリスタル,くりすたる,crystal,
クリスチャン,くりすちゃん,Christian,
クリスマス,くりすます,Christmas,
クリック,くりっく,click (sound),
クリップ,くりっぷ,"clip (paper, surgical, etc.)",
クリニック,くりにっく,clinic,
クルー,くるー,crew,
クルーザー,くるーざー,cruiser (i.e. warship or cabin cruiser),
クルージング,くるーじんぐ,cruising,
クルーズ,くるーず,cruise,
久留子,くるす,cross sign,
クルド,くるど,Kurd,
クレー,くれー,clay,
クレイジー,くれいじー,crazy,
クレーター,くれーたー,crater,
クレーム,くれーむ,claim (for compensation) / customer complaint seeking compensation,
クレーン,くれーん,crane (machine),
クレオソート,くれおそーと,creosote,
クレジット,くれじっと,credit card,
クレムリン,くれむりん,Kremlin (citadel in Moscow),
クレンザー,くれんざー,cleanser / scouring powder / detergent,
クローク,くろーく,cloakroom / checkroom,
クローズ,くろーず,close / closing,
クロール,くろーる,crawl (swimming) / front crawl / forward crawl,
クローン,くろーん,clone,
クロアチア,くろあちあ,Croatia,
クロス,くろす,cross,
クロスワード,くろすわーど,crossword,
クロック,くろっく,clock,
クロニクル,くろにくる,chronicle,
クロム,くろむ,chromium (Cr),
クロレラ,くろれら,chlorella (alga),
クワイア,くわいあ,choir,
グー,ぐー,good,
グアテマラ,ぐあてまら,Guatemala,
瓜姆,ぐあむ,Guam,
グッズ,ぐっず,goods / merchandise / commercial items,
グッド,ぐっど,good,
グライコ,ぐらいこ,graphic equalizer / graphic equaliser,
グライダー,ぐらいだー,glider,
グラウンド,ぐらうんど,(sports) ground / (playing) field / playground,
グラス,ぐらす,glass (drinking vessel),
グラビア,ぐらびあ,gravure / photogravure / rotogravure,
グラフ,ぐらふ,graph / chart / diagram,
グラフィック,ぐらふぃっく,graphics / graphic,
グラマー,ぐらまー,voluptuous / full-breasted / buxom,
グランス,ぐらんす,glans,
グランデ,ぐらんで,grand,
グランド,ぐらんど,grand / large,
グランプリ,ぐらんぷり,Grand Prix / grand prize,
グリークラブ,ぐりーくらぶ,glee club,
グリーン,ぐりーん,green (colour),
臥児狼徳,ぐりーんらんど,Greenland,
グリコーゲン,ぐりこーげん,glycogen,
グリップ,ぐりっぷ,grip,
グリル,ぐりる,grill (esp. fish grill) / grilled food,
グルー,ぐるー,glue,
グループ,ぐるーぷ,group (usu. of people),
グルメ,ぐるめ,fine food / high-quality food,
グレー,ぐれー,grey / gray,
グレーゾーン,ぐれーぞーん,gray zone / grey zone / gray area,
グレート,ぐれーと,great,
グレード,ぐれーど,grade,
